split,seed,relevance,mode,core_indices,core_size,topology,causal_mechanism,nuisance_mechanism,true_program,program_length,grammar_family,role_program,label_permuted,primitive_cardinality,active_roles,nonstationary,steps_survived,alive_at_end,completion_rate,core_precision,core_recall,exact_program,functional_program,max_sequence_length_tested,unique_sequences_evaluated,search_space_fraction,diagnosis_made,diagnosis_observations,restoration_observations,diagnosis_kind_bridge,explicit_no_bridge,false_null,mechanism_correct,bridge_decision_correct,suppression,bridge_effect,evidence_rows,tested_scope_declared,validation_attempted,validation_passed,validation_effect,repair_attempted,repair_attempt_count,false_repair,repair_correct,organization_restored,replication_attempted,replication_success,replicated_restoration,failed_repairs,appropriate_abstention,scientific_null_result,decision_correct,final_min_core,final_mean_core,total_cost,crossworld_successes,crossworld_templates,macro_reuse,relational_alignment_cost,memory_energy,memory_strategy,alignment_entropy,alignment_support,mapping_trust,memory_proposal_tested,memory_changed_action,wrong_memory_detected_before_repair,local_beam_reserved,quarantined_count
confirmation,18010,neutral,ungated_relational_generation,"12,8,11,13,2",5,chain,m3,m0,p7>p6>p2,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,0.7142857142857143,1.0,0,0,4,51,0.06538461538461539,0,281,281,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0.6029696864279845,0.7207895413235921,2.7039000000000026,30,3,1,0.005771076089614813,0.837,relational,0.0,0.0,0.0,1,1,0,1,0
confirmation,18011,self_relevant,ungated_relational_generation,"9,4,3,1,13,8",6,dense,m0,m1,p7>p3>p7>p0,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,1,1,4,74,0.02642857142857143,1,272,272,1,0,0,1,1,0.9114937924689662,0.014953348003223753,44,1,1,1,0.027849537091583675,1,1,0,1,1,1,1,1,0,0,0,1,0.8187645532557362,0.8280140306227922,2.849749999999996,30,3,0,0.00383524578939076,0.837,relational,0.0,0.0,0.0,1,1,0,1,0
confirmation,18011,neutral,ungated_relational_generation,"9,4,3,1,13,8",6,dense,m0,m1,p7>p3>p7>p0,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,1,1,4,74,0.02642857142857143,1,276,281,0,1,0,1,1,0.9116399886950899,0.0012507056775805363,46,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6860572715133091,0.7710293445693308,2.799249999999997,30,3,0,0.028000841258328794,0.996445,relational,0.0,0.0,0.0,1,1,0,1,0
confirmation,18012,self_relevant,ungated_relational_generation,"9,8,1,7,2",5,ring,m2,m1,p1>p6>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,4,44,0.05641025641025641,1,218,218,1,0,0,1,1,0.8569278931981043,0.008105621972690217,44,1,1,1,0.025366588610891975,1,1,0,1,1,1,1,1,0,0,0,1,0.7673022460942371,0.830626661724974,2.740700000000003,30,3,0,0.04841471917499216,0.996445,relational,0.0,0.0,0.0,0,0,0,1,0
confirmation,18012,neutral,ungated_relational_generation,"9,8,1,7,2",5,ring,m2,m1,p1>p6>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,4,44,0.05641025641025641,1,237,281,0,1,0,1,1,0.8575660110429765,0.001024630827484171,52,1,1,0,0.0001534653239228858,0,0,0,0,0,0,0,0,0,1,1,1,0.6079440852052023,0.7425711432606557,2.684700000000003,31,3,0,0.04790033390055239,1.0,relational,0.0,0.0,0.0,0,0,0,1,0
confirmation,18013,self_relevant,ungated_relational_generation,"10,12,2,8,9,3",6,chain,m0,m1,p5>p7>p5>p2,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,0.8571428571428571,1.0,1,1,4,74,0.02642857142857143,1,272,272,1,0,0,1,1,0.9110717265431383,0.01055396870708495,44,1,1,1,0.030629072478199904,1,1,0,1,1,1,1,1,0,0,0,1,0.7018821599408726,0.8163118269474535,2.881649999999997,31,3,0,0.0037554778138735104,1.0,relational,0.0,0.0,0.0,1,1,0,1,0
confirmation,18013,neutral,ungated_relational_generation,"10,12,2,8,9,3",6,chain,m0,m1,p5>p7>p5>p2,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,0.8571428571428571,1.0,1,1,4,74,0.02642857142857143,1,276,281,0,1,0,1,1,0.9124481748525518,-0.0004303423922685937,46,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7432048097318078,0.7867205722840477,2.799249999999997,31,3,0,0.027631792343129014,1.0,relational,0.0,0.0,0.0,1,1,0,1,0
confirmation,18014,self_relevant,ungated_relational_generation,"11,9,3,4,2",5,dense,m2,m0,p5>p3>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,4,45,0.057692307692307696,1,218,218,1,0,0,1,1,0.8514580556726703,0.015158232420844058,44,1,1,1,0.026917680156776955,1,1,0,1,1,1,1,1,0,0,0,1,0.7421326658837549,0.8072571877839856,2.765100000000003,31,3,0,0.04934244259722502,1.0,relational,0.0,0.0,0.0,0,0,0,1,0
confirmation,18014,neutral,ungated_relational_generation,"11,9,3,4,2",5,dense,m2,m0,p5>p3>p4,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,4,45,0.057692307692307696,1,246,281,0,1,0,1,1,0.8500129372651843,0.0013788731988084672,53,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.631570834193258,0.7400400124435585,2.660300000000003,32,3,0,0.048715389399259214,1.0,relational,0.0,0.0,0.0,0,0,0,1,0
confirmation,18015,self_relevant,ungated_relational_generation,"7,0,8,2,9,6",6,ring,m1,m3,p5>p4>p5>p0,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,1,1,4,76,0.027142857142857142,1,272,272,1,0,0,1,1,0.8499389062651377,0.011506542727133516,45,1,1,1,0.02818749604240442,1,1,0,1,1,1,1,1,0,0,0,1,0.6821080088094656,0.8069752087070174,2.881649999999997,32,3,1,0.0011399924973744513,1.0,relational,0.0,0.0,0.0,1,1,0,1,0
confirmation,18015,neutral,ungated_relational_generation,"7,0,8,2,9,6",6,ring,m1,m3,p5>p4>p5>p0,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,1,1,4,74,0.02642857142857143,1,277,281,0,1,0,1,1,0.8507198052159919,0.0007963941291989013,47,1,1,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6592495385392542,0.7692224652365356,2.823649999999997,32,3,0,0.01691270299641621,1.0,relational,0.0,0.0,0.0,1,1,0,1,0
confirmation,18016,self_relevant,ungated_relational_generation,"7,0,13,8,11",5,chain,m2,m0,p4>p3>p6,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,0.6,1,1,4,44,0.05641025641025641,1,218,218,1,0,0,1,1,0.8547522061290266,0.010560538874368277,44,1,1,1,0.024353575160446395,1,1,0,1,1,1,1,1,0,0,0,1,0.819306581431943,0.8638613776539801,2.644999999999997,32,3,0,0.049791215397445424,1.0,relational,0.0,0.0,0.0,0,0,0,1,0
confirmation,18016,neutral,ungated_relational_generation,"7,0,13,8,11",5,chain,m2,m0,p4>p3>p6,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,0.6,1,1,4,44,0.05641025641025641,1,218,281,0,1,0,1,1,0.8547522061290266,-0.0011858899465049862,44,1,1,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6321677223804434,0.7363754863835439,2.684700000000003,33,3,0,0.04820729605809812,1.0,relational,0.0,0.0,0.0,0,0,0,1,0
confirmation,18017,self_relevant,ungated_relational_generation,"12,4,10,0,7,2",6,dense,m1,m0,p0>p5>p0>p3,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,1,1,4,74,0.02642857142857143,1,276,276,1,0,0,1,1,0.8422168949315438,0.012423377855190813,47,1,1,1,0.027273549487028106,1,1,0,1,1,1,1,1,0,0,0,1,0.79723651341315,0.8138381802234305,2.8684499999999966,33,3,0,0.00366596664579707,1.0,relational,0.0,0.0,0.0,1,1,0,1,0
confirmation,18017,neutral,ungated_relational_generation,"12,4,10,0,7,2",6,dense,m1,m0,p0>p5>p0>p3,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,0,0,4,74,0.02642857142857143,1,276,281,0,1,0,0,1,0.9077609206627201,0.00037649441950250457,46,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6775024476362169,0.7379539275064689,2.799249999999997,33,3,0,0.02805003025186413,1.0,relational,0.0,0.0,0.0,1,1,0,1,0
confirmation,18018,self_relevant,ungated_relational_generation,"10,4,7,8,6",5,ring,m3,m0,p7>p1>p6,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,0.8333333333333334,1.0,1,1,4,48,0.06153846153846154,1,223,223,1,0,0,1,1,0.7045988096722261,0.009047492091874972,45,1,1,1,0.026452765698967453,1,1,0,1,1,1,1,1,0,0,0,1,0.7346148621530686,0.8098071289439737,2.7843000000000027,33,3,1,0.0044527157329770925,1.0,relational,0.0,0.0,0.0,1,1,0,1,0
confirmation,18018,neutral,ungated_relational_generation,"10,4,7,8,6",5,ring,m3,m0,p7>p1>p6,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,0.8333333333333334,1.0,0,0,4,48,0.06153846153846154,1,227,281,0,1,0,0,1,0.7910708775961321,-0.0008779885019835707,46,1,1,0,0.0004450441237385313,0,0,0,0,0,0,0,0,0,1,1,1,0.5762050898566224,0.7421226364513547,2.7283000000000026,34,3,1,0.004423720387999033,1.0,relational,0.0,0.0,0.0,1,1,1,1,0
confirmation,18019,self_relevant,ungated_relational_generation,"8,5,13,4,2,0",6,chain,m2,m0,p6>p2>p6>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,1,1,4,70,0.025,1,246,246,1,0,0,1,1,0.9884999699287185,0.010146905348998354,44,1,1,1,0.028614070444382963,1,1,0,1,1,1,1,1,0,0,0,1,0.7450259111607219,0.841016838406615,2.8204499999999975,34,3,0,0.04266740698744879,1.0,relational,0.0,0.0,0.0,0,0,0,1,0
confirmation,18019,neutral,ungated_relational_generation,"8,5,13,4,2,0",6,chain,m2,m0,p6>p2>p6>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,1,1,4,74,0.02642857142857143,1,272,281,0,1,0,1,1,0.9754970543143563,-0.0018842494867785543,45,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6818389714090521,0.7687507818724698,2.768449999999997,34,3,0,0.007807329659291954,1.0,relational,0.0,0.0,0.0,1,1,0,1,0
confirmation,18020,self_relevant,ungated_relational_generation,"11,2,10,13,5",5,dense,m1,m2,p0>p5>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,0.8333333333333334,1.0,1,1,4,44,0.05641025641025641,1,213,213,1,0,0,1,1,0.7227299868410689,0.006790470075077704,47,1,1,1,0.027052594611153415,1,1,0,1,1,1,1,1,0,0,0,1,0.7684403256825216,0.8119209196687642,2.740700000000003,34,3,0,0.0471403924408847,1.0,relational,0.0,0.0,0.0,0,0,0,1,0
confirmation,18020,neutral,ungated_relational_generation,"11,2,10,13,5",5,dense,m1,m2,p0>p5>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,0.8333333333333334,1.0,0,0,4,44,0.05641025641025641,1,218,281,0,1,0,0,1,0.867972445373631,3.1318845778075845e-05,44,1,1,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6390408860621247,0.735937751432776,2.684700000000003,35,3,0,0.04706627392881254,1.0,relational,0.0,0.0,0.0,0,0,0,1,0
confirmation,18021,self_relevant,ungated_relational_generation,"12,3,9,10,4,0",6,ring,m1,m3,p4>p3>p4>p1,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,1,1,4,76,0.027142857142857142,1,276,276,1,0,0,1,1,0.8485973118465846,0.009764503842052477,47,1,1,1,0.02929738928579396,1,1,0,1,1,1,1,1,0,0,0,1,0.7202821249453086,0.8132752670082226,2.881649999999997,35,3,1,0.0009635264760858866,1.0,relational,0.0,0.0,0.0,1,1,0,1,0
confirmation,18021,neutral,ungated_relational_generation,"12,3,9,10,4,0",6,ring,m1,m3,p4>p3>p4>p1,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,0,0,4,76,0.027142857142857142,1,276,281,0,1,0,0,1,0.8490309767289117,-3.98861978265861e-05,47,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6933427077331092,0.7885703868359611,2.799249999999997,35,3,1,0.0009635264760858866,1.0,relational,0.0,0.0,0.0,1,1,0,1,0
confirmation,18022,self_relevant,ungated_relational_generation,"2,6,3,5,9",5,chain,m2,m1,p3>p1>p5,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,0.7142857142857143,1.0,1,1,4,44,0.05641025641025641,1,218,218,1,0,0,1,1,0.861335464126318,0.009340604828268513,44,1,1,1,0.025115972890894612,1,1,0,1,1,1,1,1,0,0,0,1,0.777716829376991,0.8416532276665645,2.765100000000003,35,3,0,0.0489289912558222,1.0,relational,0.0,0.0,0.0,0,0,0,1,0
confirmation,18022,neutral,ungated_relational_generation,"2,6,3,5,9",5,chain,m2,m1,p3>p1>p5,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,0.7142857142857143,1.0,1,1,4,44,0.05641025641025641,1,218,281,0,1,0,1,1,0.861335464126318,-0.0005579707940815068,44,1,1,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.667312760282179,0.7844974279400629,2.684700000000003,36,3,0,0.048505493714478515,1.0,relational,0.0,0.0,0.0,0,0,0,1,0
confirmation,18023,self_relevant,ungated_relational_generation,"12,11,8,1,10,5",6,dense,m0,m2,p2>p1>p2>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,1,1,4,70,0.025,1,241,241,1,0,0,1,1,0.895343962779283,0.01743329098662435,43,1,1,1,0.030028270455195464,1,1,0,1,1,1,1,1,0,0,0,1,0.7790713633341044,0.8406226282840771,2.812749999999997,36,3,0,0.043460754033021055,1.0,relational,0.0,0.0,0.0,0,0,0,1,0
confirmation,18023,neutral,ungated_relational_generation,"12,11,8,1,10,5",6,dense,m0,m2,p2>p1>p2>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,0,0,4,74,0.02642857142857143,0,281,281,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0.6365301383142096,0.7579428715540221,2.768449999999997,36,3,0,0.003145124550535838,1.0,relational,0.0,0.0,0.0,1,1,0,1,0
